#This ducoment lists the peering ASes of Hurricane Electric via IXP at each border router.
#Format:
#border router|peering ASN,<list of neighbor addresses (separated by comma)>
sto1|42708,185.1.107.26,192.121.80.140,194.68.123.194,195.245.240.194
sto1|8732,194.68.123.200,194.68.128.200,195.69.119.200,195.245.240.200
sto1|32590,192.121.80.48,192.121.80.243,194.68.123.124,194.68.123.224,194.68.128.124,194.68.128.224,195.69.119.224,195.245.240.224
sto1|13414,194.68.123.229,194.68.128.229,195.69.119.229,195.245.240.229
sto1|52005,194.68.123.254,194.68.128.254,195.69.119.254,195.245.240.254
syd1|4608,45.127.172.3
syd1|62597,45.127.172.11
syd1|31800,45.127.172.27
syd1|18200,45.127.172.28
syd1|133579,45.127.172.37
syd1|7862,45.127.172.41
syd1|36692,45.127.172.51
syd1|58473,45.127.172.55
syd1|38456,45.127.172.63
syd1|3491,45.127.172.80
syd1|132228,45.127.172.86
syd1|1828,45.127.172.115
syd1|3908,45.127.172.117
syd1|132847,45.127.172.152
syd1|55850,45.127.172.162
syd1|139287,45.127.172.181
syd1|703,45.127.172.213
syd1|27471,45.127.172.118,45.127.172.214
syd1|3300,45.127.172.241
syd1|137922,45.127.172.248
syd1|205272,45.127.172.116,45.127.173.17
syd1|38022,45.127.173.18
syd1|132528,45.127.172.29,45.127.173.29
syd1|45637,45.127.173.42
syd1|8220,45.127.173.43
syd1|64067,45.127.173.45
syd1|58941,103.26.68.1,103.26.68.2
syd1|132533,103.26.68.10
syd1|9738,103.26.68.41
syd1|55555,45.127.172.64,103.26.68.43
syd1|58683,45.127.172.189,103.26.68.87
syd1|714,45.127.172.165,45.127.172.208,103.26.68.112,103.26.68.113
syd1|38858,45.127.172.224,103.26.68.114
syd1|45230,103.26.68.133,103.26.68.134
syd1|133075,103.26.68.139
syd1|20940,103.26.68.147
syd1|132529,103.26.68.163
syd1|17473,103.26.68.164
syd1|135294,103.26.68.174,103.26.68.175
syd1|9797,103.26.68.182
syd1|38826,45.127.172.219,103.26.68.208
syd1|136994,103.26.68.227
syd1|133930,45.127.172.50,103.26.68.245
syd1|136972,103.26.68.249
syd1|395505,103.26.69.12
syd1|18407,103.26.69.66
syd1|58943,103.26.71.1,103.26.71.2
syd1|15695,45.127.172.195,103.26.71.9
syd1|23943,103.26.68.132,103.26.71.21
syd1|26415,103.26.71.31
syd1|42,45.127.172.68,103.26.68.95,103.26.71.48
syd1|23871,103.26.68.110,103.26.71.55
syd1|2635,45.127.172.81,103.26.68.121,103.26.71.60
syd1|135895,103.26.71.73
syd1|17898,103.26.69.4,103.26.71.76
syd1|3856,45.127.172.69,103.26.68.165,103.26.71.92
syd1|58580,103.26.68.80,103.26.71.135
syd1|14127,103.26.68.127,103.26.71.136
syd1|24429,103.26.69.52,103.26.71.154
syd1|137945,45.127.172.138,183.177.61.2
syd1|54994,45.127.172.141,183.177.61.37
syd1|24115,45.127.172.122,45.127.172.123,183.177.61.253,183.177.61.254
syd1|4826,103.26.71.74,183.177.61.1,218.100.52.6
syd1|13335,45.127.172.154,103.26.68.78,103.26.71.38,218.100.52.11
syd1|9268,45.127.172.178,103.26.68.16,218.100.52.13
syd1|7604,103.26.71.10,218.100.52.16
syd1|24516,45.127.172.196,218.100.52.17
syd1|7490,103.26.68.17,218.100.52.19
syd1|45437,103.26.68.30,218.100.52.22
syd1|7477,218.100.52.29
syd1|9723,103.26.68.91,218.100.52.33
syd1|133612,103.26.68.104,218.100.52.37
syd1|135425,218.100.52.40
syd1|10143,218.100.52.42
syd1|17559,218.100.52.45
syd1|23731,218.100.52.46
syd1|9297,218.100.52.47
syd1|45102,45.127.172.170,103.26.68.187,218.100.52.48
syd1|58927,103.26.68.233,218.100.52.49
syd1|38790,45.127.172.26,103.26.68.120,218.100.52.51
syd1|9342,103.26.68.84,218.100.52.52,218.100.52.54
syd1|58507,218.100.52.57,218.100.52.58
syd1|49544,218.100.52.60
syd1|38289,218.100.52.62
syd1|45768,103.26.68.72,218.100.52.67
syd1|23913,218.100.52.73
syd1|132586,218.100.52.75
syd1|32590,45.127.172.185,218.100.52.77
syd1|17732,45.127.172.62,103.26.68.11,218.100.52.78
syd1|132492,218.100.52.81
syd1|38583,218.100.52.88
syd1|55803,45.127.172.136,103.26.68.27,218.100.52.92
syd1|17457,45.127.172.163,45.127.172.175,103.26.68.144,103.26.69.24,218.100.52.10,218.100.52.95
syd1|133023,218.100.52.97
syd1|24183,103.26.68.63,218.100.52.98
syd1|60725,103.26.68.180,218.100.52.105
syd1|133873,218.100.52.110
syd1|45269,218.100.52.120,218.100.52.121
syd1|133403,103.26.68.122,218.100.52.122
syd1|45780,103.26.68.221,218.100.52.130
syd1|56294,218.100.52.123,218.100.52.131
syd1|17535,103.26.69.19,103.26.69.20,218.100.52.138
syd1|56182,218.100.52.139
syd1|7594,218.100.52.96,218.100.52.140
syd1|23669,218.100.52.142
syd1|17766,45.127.172.150,103.26.68.55,103.26.71.143,218.100.52.146
syd1|8674,218.100.52.147,218.100.52.148
syd1|24479,218.100.52.153
syd1|32787,45.127.172.107,218.100.52.155
syd1|132895,218.100.52.156
syd1|46489,218.100.52.157,218.100.52.158
syd1|14413,218.100.52.159
syd1|62955,45.127.172.221,45.127.172.222,218.100.52.160
syd1|36236,103.26.68.75,218.100.52.161
syd1|132330,45.127.172.187,103.26.68.167,218.100.52.164
syd1|10083,218.100.52.170
syd1|58868,103.26.68.214,218.100.52.175
syd1|64098,218.100.52.179
syd1|133934,103.26.68.153,218.100.52.184
syd1|135292,218.100.52.188
syd1|132113,103.26.69.60,218.100.52.192
syd1|38084,218.100.52.193
syd1|23838,218.100.52.194
syd1|58530,218.100.52.199
syd1|10084,218.100.52.200
syd1|133120,218.100.52.203
syd1|46562,45.127.173.9,218.100.52.204
syd1|133326,218.100.52.209
syd1|17705,45.127.172.135,218.100.52.210
syd1|135060,218.100.52.212
syd1|16276,45.127.172.217,218.100.52.213
syd1|135069,45.127.172.229,103.26.68.86,103.26.68.201,218.100.52.217
syd1|9910,218.100.52.218
syd1|199524,45.127.172.78,103.26.68.207,103.26.71.16,218.100.52.219
syd1|135126,103.26.68.176,218.100.52.220
syd1|9310,45.127.172.119,218.100.52.207,218.100.52.223
syd1|136001,218.100.52.225
syd1|64073,218.100.52.226
syd1|138466,45.127.172.128,218.100.52.230
syd1|134555,103.26.68.117,218.100.52.231
syd1|133736,103.26.68.243,218.100.52.232
syd1|132255,45.127.172.227,103.26.68.231,218.100.52.233
syd1|38719,218.100.52.240,218.100.52.241
syd1|396071,218.100.53.0
syd1|135328,103.26.68.225,218.100.53.2
syd1|3356,218.100.53.9
syd1|33438,218.100.52.2,218.100.53.10
syd1|20473,103.26.68.93,218.100.53.14
syd1|134697,45.127.173.35,103.26.69.27,103.26.71.141,218.100.53.17
syd1|23858,218.100.53.26
syd1|20119,218.100.53.35
syd1|45278,218.100.53.42
syd1|38333,103.26.68.181,218.100.53.190
syd1|134743,218.100.52.91,218.100.78.5
syd1|9749,103.26.68.48,103.26.71.20,218.100.78.10
syd1|15133,45.127.172.91,103.26.68.60,103.26.71.53,183.177.61.26,218.100.52.14,218.100.78.13
syd1|55581,103.26.68.215,103.26.71.27,218.100.52.255,218.100.78.18
syd1|135513,45.127.172.101,103.26.71.86,218.100.52.182,218.100.78.21
syd1|58511,45.127.172.149,103.26.68.42,103.26.71.12,183.177.61.20,218.100.52.56,218.100.78.35
syd1|57976,218.100.52.65,218.100.78.37
syd1|16509,45.127.172.131,103.26.68.65,103.26.71.47,183.177.61.35,218.100.52.9,218.100.78.50
syd1|8075,218.100.52.4,218.100.78.51
syd1|134090,45.127.172.238,218.100.52.178,218.100.78.73
syd1|63920,103.26.68.179,103.26.71.119,218.100.52.106,218.100.78.77
syd1|63956,45.127.172.2,103.26.68.150,103.26.71.80,183.177.61.33,218.100.52.119,218.100.78.81
syd1|23907,218.100.78.88
syd1|136784,103.26.69.23,103.26.71.50,218.100.78.92
syd1|135406,218.100.52.59,218.100.78.96
syd1|45828,218.100.78.99
syd1|137079,103.26.69.7,103.26.71.137,218.100.78.101
syd1|132680,103.26.68.70,103.26.71.70,218.100.78.102
syd1|133480,103.26.68.226,103.26.71.93,183.177.61.9,218.100.52.145,218.100.78.105
syd1|38195,45.127.172.89,103.26.68.62,103.26.71.30,183.177.61.15,218.100.52.71,218.100.52.228,218.100.78.4,218.100.78.106
syd1|137409,103.26.69.62,218.100.53.28,218.100.78.119
syd1|139049,183.177.61.50,218.100.53.37,218.100.78.127
syd1|7606,218.100.52.1,218.100.52.254,218.100.78.1,218.100.78.254
tll1|6672,31.44.186.12,185.1.152.12
tll1|44050,31.44.186.13,37.9.49.12,185.1.152.13
tll1|62241,31.44.186.32,185.1.152.32
tll1|8492,185.1.152.40
tll1|203703,31.44.186.49,185.1.152.49
tll1|24739,31.44.186.70,185.1.152.70
tll1|31323,185.1.152.74
tll1|51478,31.44.186.84,185.1.152.84
tll1|201499,31.44.186.101,185.1.152.101
tll1|49542,37.9.49.23,185.1.152.102
tll1|196879,31.44.186.161,185.1.152.161
tll1|57695,185.1.152.234,185.1.152.235
tll1|50817,31.44.186.100,31.44.186.254,37.9.49.100,37.9.49.254,185.1.152.255,185.1.153.0
tll1|33922,195.208.208.13
tll1|21367,195.208.208.25
tll1|13105,195.208.208.43
tll1|42291,195.208.208.65
tll1|28968,195.208.208.69
tll1|49544,195.208.208.71
tll1|12739,195.208.208.72
tll1|44053,195.208.208.78
tll1|25532,195.208.208.81
tll1|12314,195.208.208.84
tll1|5467,195.208.208.113
tll1|12654,195.208.208.114
tll1|13238,195.208.208.116
tll1|41268,195.208.208.117
tll1|54994,195.208.208.130
tll1|8641,195.208.208.131
tll1|8075,195.208.208.137
tll1|24936,195.208.208.142
tll1|3327,195.208.208.151
tll1|49037,195.208.208.156
tll1|199572,195.208.208.159
tll1|41617,195.208.208.168
tll1|8752,195.208.208.174
tll1|46489,195.208.208.73,195.208.208.175
tll1|34123,195.208.208.178
tll1|47562,195.208.208.193
tll1|60459,195.208.208.196
tll1|29076,195.208.208.199
tll1|43727,195.208.208.201
tll1|8515,195.208.208.219
tll1|60388,195.208.208.224
tll1|24429,195.208.208.233
tll1|26415,195.208.208.239
tll1|29329,195.208.208.252
tll1|48666,195.208.209.2
tll1|41095,195.208.209.4
tll1|13335,195.137.179.200,195.208.209.7
tll1|8595,195.208.209.24
tll1|19551,195.208.209.27
tll1|8449,195.208.209.29
tll1|20940,195.208.209.33,195.208.209.38
tll1|31261,195.208.209.58
tll1|35598,195.208.209.66
tll1|50384,195.208.209.79
tll1|49403,195.208.209.98
tll1|48654,195.208.209.122
tll1|3326,195.208.209.124
tll1|9049,195.208.209.132
tll1|48293,195.208.209.135
tll1|48822,195.208.208.29,195.208.209.155
tll1|48276,195.208.209.160
tll1|196709,195.208.209.161
tll1|51907,195.208.209.164
tll1|49813,195.208.209.171
tll1|57073,195.208.209.176
tll1|45102,195.208.209.180
tll1|13030,195.208.209.182
tll1|1820,195.208.209.186
tll1|9110,195.208.208.75,195.208.209.192
tll1|61400,195.208.209.195
tll1|197888,195.208.209.196
tll1|199524,195.208.209.200
tll1|8932,195.208.209.207
tll1|203196,195.208.209.213
tll1|8400,195.208.209.214
tll1|57724,195.208.209.215
tll1|199624,195.208.209.235
tll1|8732,195.208.209.239
tll1|62423,195.208.209.244
tll1|41798,195.208.208.79,195.208.210.5
tll1|30124,195.208.208.140,195.208.210.8
tll1|47764,195.208.209.83,195.208.209.250,195.208.210.12
tll1|24638,195.208.210.17
tll1|57363,195.208.208.141,195.208.209.184,195.208.210.18
tll1|44772,195.208.210.21
tll1|51740,195.208.210.28
tll1|8470,195.208.208.59,195.208.210.13,195.208.210.32
tll1|136907,195.208.210.41,195.208.210.42
tll1|714,195.208.210.50,195.208.210.51
tll1|41722,185.1.152.65,195.208.210.52
tll1|28186,195.208.210.61
tll1|203784,195.208.210.77
tll1|44964,195.208.208.110,195.208.210.90
tll1|51665,195.208.210.96
tll1|47481,195.208.210.133
tll1|8631,195.208.208.100,195.208.215.100
tll1|3221,213.184.52.18,213.184.52.19
tll1|2586,195.137.179.12,195.137.179.26,213.184.52.17,213.184.52.39
tll1|60415,213.184.52.48,213.184.52.49
tll1|61189,195.137.179.28,213.184.52.53,213.184.52.54
tll1|3214,213.184.52.57
tll1|8728,213.184.52.80
tll1|8674,213.184.52.100,213.184.52.101
tll1|39823,213.184.52.126
tll1|50794,213.184.52.129
tll1|42,213.184.52.130
tll1|3856,213.184.52.131
tll1|51349,195.137.179.61,213.184.52.33,213.184.52.157
tor1|396253,198.32.181.2,198.32.181.3
tor1|22634,198.32.181.38
tor1|6327,198.32.181.50
tor1|134395,198.32.181.53
tor1|27471,198.32.181.58,198.32.181.59
tor1|19551,198.32.181.61
tor1|24115,198.32.181.244,198.32.181.246
tor1|395081,206.53.203.1,206.53.203.2
tor1|5769,206.108.34.3
tor1|15169,206.108.34.6
tor1|13657,206.108.34.8
tor1|12188,206.108.34.13
tor1|11814,206.108.34.14
tor1|5690,206.108.34.15
tor1|11342,206.108.34.16
tor1|11647,206.108.34.18
tor1|23184,206.108.34.20
tor1|7794,206.108.34.21
tor1|6407,206.108.34.22
tor1|30130,206.108.34.23
tor1|20940,206.108.34.24
tor1|7992,206.108.34.27
tor1|14116,206.108.34.28
tor1|812,206.108.34.29
tor1|21949,206.108.34.31
tor1|18650,206.108.34.32
tor1|10996,206.108.34.34
tor1|33361,206.108.34.35
tor1|27324,206.108.34.36
tor1|8001,206.108.34.38
tor1|14453,206.108.34.39
tor1|26677,206.108.34.40
tor1|30176,206.108.34.41
tor1|12059,206.108.34.47
tor1|19752,198.32.181.46,206.108.34.48
tor1|23498,206.108.34.50
tor1|30528,206.108.34.54
tor1|26531,206.108.34.57
tor1|26288,206.108.34.60
tor1|11666,206.108.34.66
tor1|5645,198.32.181.37,206.108.34.67
tor1|33554,206.108.34.69
tor1|19234,206.108.34.72
tor1|20161,206.108.34.73
tor1|2685,206.108.34.74
tor1|11522,206.108.34.75
tor1|40028,206.108.34.81
tor1|35843,206.108.34.90
tor1|19117,206.108.34.93
tor1|22822,206.108.34.94
tor1|21724,206.108.34.102
tor1|16523,206.108.34.105
tor1|26198,206.108.34.106
tor1|22964,206.108.34.107
tor1|46195,206.108.34.108
tor1|32678,206.108.34.111
tor1|42,206.53.203.10,206.108.34.115
tor1|3856,206.53.203.11,206.108.34.116
tor1|11260,206.108.34.118
tor1|15348,206.108.34.120
tor1|33139,206.108.34.121
tor1|33130,206.108.34.127
tor1|25946,206.108.34.140
tor1|22652,206.108.34.141
tor1|22995,206.108.34.143
tor1|46609,206.108.34.149
tor1|14500,206.108.34.156
tor1|13768,206.108.34.159
tor1|8075,206.108.34.160
tor1|36052,206.108.34.161
tor1|53525,206.108.34.162
tor1|376,206.108.34.163
tor1|20365,206.108.34.164
tor1|33164,206.108.34.169
tor1|19016,206.108.34.171
tor1|819,206.108.34.175
tor1|51329,206.108.34.181
tor1|30539,206.108.34.182
tor1|53732,206.108.34.185
tor1|16276,206.108.34.189
tor1|18588,206.108.34.191
tor1|36731,206.108.34.192
tor1|25948,206.108.34.193
tor1|32277,206.108.34.195
tor1|5664,206.108.34.198
tor1|40191,206.108.34.200
tor1|46525,206.108.34.201
tor1|54164,206.108.34.203
tor1|14166,206.108.34.204
tor1|36408,206.108.34.205
tor1|13335,198.32.181.56,206.53.203.8,206.108.34.208
tor1|36518,206.108.34.209
tor1|13445,206.108.34.211
tor1|53494,206.108.34.214
tor1|54235,206.108.34.216
tor1|7057,206.108.34.218
tor1|12212,206.108.34.222
tor1|41095,206.108.34.224
tor1|36351,206.108.34.225
tor1|14413,206.108.34.226
tor1|36236,206.108.34.227
tor1|26838,206.108.34.228
tor1|36692,206.108.34.229
tor1|21834,206.108.34.184,206.108.34.233
tor1|32100,206.108.34.236
tor1|63170,206.108.34.239
tor1|393681,206.108.34.241
tor1|35998,206.108.34.242
tor1|14537,206.108.34.244
tor1|393636,206.108.34.246
tor1|1403,206.108.34.248
tor1|36445,206.108.35.4
tor1|22616,206.108.35.7,206.108.35.8
tor1|13895,206.108.34.206,206.108.35.9
tor1|23252,206.108.35.11
tor1|46156,206.108.35.12
tor1|36008,206.108.35.13
tor1|4508,206.108.35.14
tor1|14061,206.108.35.15
tor1|394367,206.108.35.17
tor1|13727,206.108.35.18
tor1|393990,206.108.35.19
tor1|393457,206.108.35.20
tor1|46562,206.108.35.21
tor1|32489,206.108.35.27
tor1|395768,206.108.35.29
tor1|54113,206.108.35.30,206.108.35.31
tor1|16509,206.108.35.36,206.108.35.37
tor1|44444,206.108.35.38
tor1|10310,206.108.35.40,206.108.35.41
tor1|3367,206.108.35.46
tor1|46489,206.108.35.45,206.108.35.51
tor1|62563,206.108.35.52
tor1|394233,206.108.35.56
tor1|32710,206.108.35.58
tor1|395383,206.108.35.59
tor1|62512,206.108.35.64
tor1|19465,206.108.35.78
tor1|394710,206.108.35.83
tor1|40449,206.108.35.85
tor1|19382,206.108.35.90
tor1|14630,206.108.35.91
tor1|2635,206.108.35.105
tor1|33438,206.108.35.50,206.108.35.106
tor1|53668,206.108.35.108
tor1|396984,206.108.35.112
tor1|3300,206.108.35.114
tor1|20473,206.108.35.117
tor1|63131,206.108.35.120
tor1|396158,206.108.35.121
tor1|29791,206.108.35.123
tor1|3303,206.108.35.134
tor1|11670,206.108.35.253,206.108.35.254
tpa1|53861,206.108.114.3
tpa1|394109,206.108.114.7
tpa1|29881,206.108.114.11
tpa1|13335,206.108.114.14
tpa1|26415,206.108.114.16
tpa1|19151,206.108.114.17
tpa1|42,206.108.114.19
tpa1|3856,206.108.114.20
tpa1|32494,206.108.114.24
tpa1|16827,206.108.114.25
tpe1|10133,203.163.222.2,203.163.222.3
tpe1|17709,203.163.222.8
tpe1|16509,203.163.222.10
tpe1|9505,203.163.222.11
tpe1|15169,203.163.222.21
tpe1|18182,203.163.222.22,203.163.222.23
tpe1|18046,203.163.222.27
tpe1|1659,203.163.222.28,203.163.222.29
tpe1|24157,203.163.222.34
tpe1|10310,203.163.222.36,203.163.222.37
tpe1|13335,203.163.222.39
tpe1|54994,203.163.222.51
tpe1|15412,203.163.222.55
tpe1|19551,203.163.222.64
tpe1|714,203.163.222.69,203.163.222.70
tpe1|18422,203.163.222.71,203.163.222.72
tpe1|64050,203.163.222.76
tpe1|24429,203.163.222.84
tpe1|8075,203.163.222.15,203.163.222.85
tpe1|15133,203.163.222.86
tpe1|136743,203.163.222.94
tpe1|131642,203.163.222.106
tyo1|64597,203.190.230.21
tyo1|4685,203.190.230.27
tyo1|9824,203.190.230.37
tyo1|1273,203.190.230.38
tyo1|23352,203.190.230.57
tyo1|4721,203.190.230.60
tyo1|29834,203.190.230.67
tyo1|30419,203.190.230.79
tyo1|45680,203.190.230.87
tyo1|9605,203.190.230.88
tyo1|393513,203.190.230.91,203.190.230.92
tyo1|3257,203.190.230.95
tyo1|36626,203.190.230.97
tyo1|9924,203.190.230.100
tyo1|54825,203.190.230.130
tyo1|47254,203.190.230.132
tyo1|27471,203.190.230.134,203.190.230.135
tyo1|7862,203.190.230.142
tyo1|20473,203.190.230.144
tyo1|3786,203.190.230.146
tyo1|58879,203.190.230.151
tyo1|63956,203.190.230.155
tyo1|205272,203.190.230.159
tyo1|137922,203.190.230.169,203.190.230.170
tyo1|57976,203.190.230.171
tyo1|30103,203.190.230.173
tyo1|9269,203.190.230.181
tyo1|17819,203.190.230.250
tyo1|24115,203.190.230.253,203.190.230.254
tyo1|7527,210.171.224.3,210.171.224.4
tyo1|7500,210.171.224.5
tyo1|4777,210.171.224.6
tyo1|23815,210.171.224.11,210.171.224.12
tyo1|24257,210.171.224.32
tyo1|131934,210.171.224.39
tyo1|12041,210.171.224.41
tyo1|7524,210.171.224.50
tyo1|703,210.171.224.56
tyo1|4675,210.171.224.63
tyo1|9264,210.171.224.66
tyo1|59110,210.171.224.72
tyo1|9351,210.171.224.77
tyo1|23629,210.171.224.80
tyo1|33353,203.190.230.117,210.171.224.81
tyo1|18077,210.171.224.82
tyo1|24259,210.171.224.83
tyo1|9505,210.171.224.89
tyo1|17682,210.171.224.92
tyo1|4680,210.171.224.98
tyo1|4711,210.171.224.102
tyo1|9365,203.190.230.44,210.171.224.104
tyo1|18274,210.171.224.107
tyo1|17673,210.171.224.108
tyo1|42,210.171.224.117
tyo1|3856,210.171.224.118
tyo1|18081,210.171.224.119
tyo1|9615,210.171.224.120
tyo1|23661,210.171.224.121
tyo1|7668,210.171.224.133
tyo1|10000,210.171.224.141
tyo1|17451,210.171.224.143
tyo1|9355,210.171.224.148
tyo1|23774,210.171.224.153
tyo1|19551,210.171.224.155
tyo1|7516,210.171.224.156
tyo1|17511,210.171.224.161
tyo1|17689,210.171.224.167
tyo1|7670,210.171.224.168
tyo1|58650,210.171.224.173
tyo1|38043,210.171.224.174
tyo1|9997,210.171.224.180
tyo1|24278,210.171.224.186
tyo1|17961,210.171.224.188
tyo1|23805,210.171.224.192
tyo1|17534,210.171.224.195
tyo1|58453,203.190.230.108,210.171.224.198
tyo1|18070,210.171.224.199
tyo1|9607,203.190.230.8,210.171.224.205
tyo1|7511,210.171.224.208
tyo1|23827,210.171.224.213
tyo1|10001,210.171.224.218
tyo1|10003,210.171.224.219
tyo1|3300,210.171.224.225
tyo1|24271,210.171.224.216,210.171.224.229
tyo1|136743,210.171.224.240
tyo1|134835,210.171.224.242
tyo1|36236,210.171.225.32
tyo1|17978,210.171.225.34
tyo1|6233,210.171.225.39
tyo1|1828,210.171.225.52
tyo1|4697,210.173.176.11
tyo1|23829,210.173.176.13
tyo1|4673,210.171.224.90,210.173.176.17
tyo1|2514,203.190.230.62,210.173.176.18
tyo1|9595,210.171.224.79,210.173.176.22
tyo1|2519,203.190.230.19,210.171.224.101,210.173.176.25
tyo1|58792,210.173.176.28
tyo1|17707,203.190.230.80,210.173.176.29
tyo1|7682,210.171.224.165,210.173.176.32
tyo1|173,210.173.176.33
tyo1|8674,210.171.224.13,210.171.224.14,210.173.176.43,210.173.176.47
tyo1|38639,210.173.176.56
tyo1|23786,210.171.224.99,210.173.176.58
tyo1|23627,210.173.176.61
tyo1|9370,203.190.230.94,210.171.224.113,210.173.176.63
tyo1|3908,210.171.224.160,210.173.176.68
tyo1|7522,210.171.224.151,210.173.176.73
tyo1|18260,210.171.224.71,210.173.176.79
tyo1|131931,210.171.224.244,210.173.176.84
tyo1|25152,210.173.176.85
tyo1|14537,203.190.230.137,210.171.224.37,210.173.176.93
tyo1|2907,210.171.224.150,210.173.176.94
tyo1|2510,210.171.224.183,210.173.176.95
tyo1|15412,203.190.230.7,210.171.224.139,210.173.176.96
tyo1|18283,210.171.224.149,210.173.176.105
tyo1|7529,210.171.224.111,210.173.176.107
tyo1|19679,210.171.224.207,210.173.176.123
tyo1|200070,210.173.176.125,210.173.176.126
tyo1|9299,210.173.176.159
tyo1|18094,210.173.176.177
tyo1|23778,210.173.176.178
tyo1|138384,203.190.230.182,210.171.225.55,210.173.176.180
tyo1|9374,210.173.176.181
tyo1|8966,210.173.176.186
tyo1|64096,203.190.230.140,210.173.176.189
tyo1|36089,203.190.230.12,210.173.176.191
tyo1|9622,210.173.176.192
tyo1|45686,210.173.176.211,210.173.176.212
tyo1|2497,210.173.176.190,210.173.176.219
tyo1|18268,210.173.176.222
tyo1|24279,210.173.176.223
tyo1|36692,210.173.176.226
tyo1|2515,210.173.176.230
tyo1|17955,210.173.176.237
tyo1|17941,210.171.224.53,210.173.176.239
tyo1|7679,210.171.224.147,210.173.176.240
tyo1|55391,210.173.176.253
tyo1|7521,210.173.176.1,210.173.176.254
tyo1|137445,218.100.6.13
tyo1|17676,218.100.6.11,218.100.6.16
tyo1|10021,210.171.224.129,210.173.176.227,218.100.6.17
tyo1|9621,218.100.6.23
tyo1|38195,203.190.230.158,210.171.225.21,218.100.6.24
tyo1|38001,203.190.230.143,210.171.224.220,218.100.6.27
tyo1|136779,203.190.230.154,218.100.6.35
tyo1|23816,203.190.230.58,218.100.6.39
tyo1|23620,210.171.224.137,210.173.176.66,218.100.6.42
tyo1|45899,210.173.176.187,218.100.6.43
tyo1|2518,203.190.230.136,218.100.6.47
tyo1|10010,203.190.230.13,210.171.224.124,210.173.176.229,218.100.6.50
tyo1|15169,203.190.230.31,210.171.224.95,210.173.176.243,210.173.176.245,218.100.6.53
tyo1|17686,210.173.176.69,218.100.6.54
tyo1|7506,203.190.230.99,218.100.6.60
tyo1|2527,203.190.230.11,210.171.224.91,218.100.6.61
tyo1|13335,203.190.230.72,210.171.224.134,210.173.176.127,218.100.6.62
tyo1|36351,203.190.230.61,210.173.176.133,218.100.6.65
tyo1|20940,203.190.230.22,210.171.224.201,218.100.6.67
